county_name,state_name,county_id
COLUMBUS,NORTH CAROLINA,37047
CRAVEN,NORTH CAROLINA,37049
CUMBERLAND,NORTH CAROLINA,37051
CURRITUCK,NORTH CAROLINA,37053
DARE,NORTH CAROLINA,37055
DAVIDSON,NORTH CAROLINA,37057
DAVIE,NORTH CAROLINA,37059
DUPLIN,NORTH CAROLINA,37061
DURHAM,NORTH CAROLINA,37063
EDGECOMBE,NORTH CAROLINA,37065
FORSYTH,NORTH CAROLINA,37067
FRANKLIN,NORTH CAROLINA,37069
GASTON,NORTH CAROLINA,37071
GATES,NORTH CAROLINA,37073
GRAHAM,NORTH CAROLINA,37075
GRANVILLE,NORTH CAROLINA,37077
GREENE,NORTH CAROLINA,37079
GUILFORD,NORTH CAROLINA,37081
HALIFAX,NORTH CAROLINA,37083
HARNETT,NORTH CAROLINA,37085
HAYWOOD,NORTH CAROLINA,37087
HENDERSON,NORTH CAROLINA,37089
HERTFORD,NORTH CAROLINA,37091
HOKE,NORTH CAROLINA,37093
HYDE,NORTH CAROLINA,37095
IREDELL,NORTH CAROLINA,37097
JACKSON,NORTH CAROLINA,37099
JOHNSTON,NORTH CAROLINA,37101
JONES,NORTH CAROLINA,37103
LEE,NORTH CAROLINA,37105
LENOIR,NORTH CAROLINA,37107
LINCOLN,NORTH CAROLINA,37109
MCDOWELL,NORTH CAROLINA,37111
MACON,NORTH CAROLINA,37113
MADISON,NORTH CAROLINA,37115
MARTIN,NORTH CAROLINA,37117
MECKLENBURG,NORTH CAROLINA,37119
MITCHELL,NORTH CAROLINA,37121
MONTGOMERY,NORTH CAROLINA,37123
MOORE,NORTH CAROLINA,37125
NASH,NORTH CAROLINA,37127
NEW HANOVER,NORTH CAROLINA,37129
NORTHAMPTON,NORTH CAROLINA,37131
ONSLOW,NORTH CAROLINA,37133
ORANGE,NORTH CAROLINA,37135
PAMLICO,NORTH CAROLINA,37137
PASQUOTANK,NORTH CAROLINA,37139
PENDER,NORTH CAROLINA,37141
PERQUIMANS,NORTH CAROLINA,37143
PERSON,NORTH CAROLINA,37145
PITT,NORTH CAROLINA,37147
POLK,NORTH CAROLINA,37149
RANDOLPH,NORTH CAROLINA,37151
RICHMOND,NORTH CAROLINA,37153
ROBESON,NORTH CAROLINA,37155
ROCKINGHAM,NORTH CAROLINA,37157
ROWAN,NORTH CAROLINA,37159
RUTHERFORD,NORTH CAROLINA,37161
SAMPSON,NORTH CAROLINA,37163
SCOTLAND,NORTH CAROLINA,37165
STANLY,NORTH CAROLINA,37167
STOKES,NORTH CAROLINA,37169
SURRY,NORTH CAROLINA,37171
SWAIN,NORTH CAROLINA,37173
TRANSYLVANIA,NORTH CAROLINA,37175
TYRRELL,NORTH CAROLINA,37177
UNION,NORTH CAROLINA,37179
VANCE,NORTH CAROLINA,37181
WAKE,NORTH CAROLINA,37183
WARREN,NORTH CAROLINA,37185
WASHINGTON,NORTH CAROLINA,37187
WATAUGA,NORTH CAROLINA,37189
WAYNE,NORTH CAROLINA,37191
WILKES,NORTH CAROLINA,37193
WILSON,NORTH CAROLINA,37195
YADKIN,NORTH CAROLINA,37197
YANCEY,NORTH CAROLINA,37199
ADAMS,NORTH DAKOTA,38001
BARNES,NORTH DAKOTA,38003
BENSON,NORTH DAKOTA,38005
BILLINGS,NORTH DAKOTA,38007
BOTTINEAU,NORTH DAKOTA,38009
BOWMAN,NORTH DAKOTA,38011
BURKE,NORTH DAKOTA,38013
BURLEIGH,NORTH DAKOTA,38015
CASS,NORTH DAKOTA,38017
CAVALIER,NORTH DAKOTA,38019
DICKEY,NORTH DAKOTA,38021
DIVIDE,NORTH DAKOTA,38023
DUNN,NORTH DAKOTA,38025
EDDY,NORTH DAKOTA,38027
EMMONS,NORTH DAKOTA,38029
FOSTER,NORTH DAKOTA,38031
GOLDEN VALLEY,NORTH DAKOTA,38033
GRAND FORKS,NORTH DAKOTA,38035
GRANT,NORTH DAKOTA,38037
GRIGGS,NORTH DAKOTA,38039
HETTINGER,NORTH DAKOTA,38041
KIDDER,NORTH DAKOTA,38043
LAMOURE,NORTH DAKOTA,38045
LOGAN,NORTH DAKOTA,38047
MCHENRY,NORTH DAKOTA,38049
MCINTOSH,NORTH DAKOTA,38051
MCKENZIE,NORTH DAKOTA,38053
MCLEAN,NORTH DAKOTA,38055
MERCER,NORTH DAKOTA,38057
MORTON,NORTH DAKOTA,38059
MOUNTRAIL,NORTH DAKOTA,38061
NELSON,NORTH DAKOTA,38063
OLIVER,NORTH DAKOTA,38065
PEMBINA,NORTH DAKOTA,38067
PIERCE,NORTH DAKOTA,38069
RAMSEY,NORTH DAKOTA,38071
RANSOM,NORTH DAKOTA,38073
RENVILLE,NORTH DAKOTA,38075
RICHLAND,NORTH DAKOTA,38077
ROLETTE,NORTH DAKOTA,38079
SARGENT,NORTH DAKOTA,38081
SHERIDAN,NORTH DAKOTA,38083
SIOUX,NORTH DAKOTA,38085
SLOPE,NORTH DAKOTA,38087
STARK,NORTH DAKOTA,38089
STEELE,NORTH DAKOTA,38091
STUTSMAN,NORTH DAKOTA,38093
TOWNER,NORTH DAKOTA,38095
TRAILL,NORTH DAKOTA,38097
WALSH,NORTH DAKOTA,38099
WARD,NORTH DAKOTA,38101
WELLS,NORTH DAKOTA,38103
WILLIAMS,NORTH DAKOTA,38105
ADAMS,OHIO,39001
ALLEN,OHIO,39003
ASHLAND,OHIO,39005
ASHTABULA,OHIO,39007
ATHENS,OHIO,39009
AUGLAIZE,OHIO,39011
BELMONT,OHIO,39013
BROWN,OHIO,39015
BUTLER,OHIO,39017
CARROLL,OHIO,39019
CHAMPAIGN,OHIO,39021
CLARK,OHIO,39023
CLERMONT,OHIO,39025
CLINTON,OHIO,39027
COLUMBIANA,OHIO,39029
COSHOCTON,OHIO,39031
CRAWFORD,OHIO,39033
CUYAHOGA,OHIO,39035
DARKE,OHIO,39037
DEFIANCE,OHIO,39039
DELAWARE,OHIO,39041
ERIE,OHIO,39043
FAIRFIELD,OHIO,39045
FAYETTE,OHIO,39047
FRANKLIN,OHIO,39049
FULTON,OHIO,39051
GALLIA,OHIO,39053
GEAUGA,OHIO,39055
GREENE,OHIO,39057
GUERNSEY,OHIO,39059
HAMILTON,OHIO,39061
HANCOCK,OHIO,39063
HARDIN,OHIO,39065
HARRISON,OHIO,39067
HENRY,OHIO,39069
HIGHLAND,OHIO,39071
HOCKING,OHIO,39073
HOLMES,OHIO,39075
HURON,OHIO,39077
JACKSON,OHIO,39079
JEFFERSON,OHIO,39081
KNOX,OHIO,39083
LAKE,OHIO,39085
LAWRENCE,OHIO,39087
LICKING,OHIO,39089
LOGAN,OHIO,39091
LORAIN,OHIO,39093
LUCAS,OHIO,39095
MADISON,OHIO,39097
MAHONING,OHIO,39099
MARION,OHIO,39101
MEDINA,OHIO,39103
MEIGS,OHIO,39105
MERCER,OHIO,39107
MIAMI,OHIO,39109
MONROE,OHIO,39111
MONTGOMERY,OHIO,39113
MORGAN,OHIO,39115
MORROW,OHIO,39117
MUSKINGUM,OHIO,39119
NOBLE,OHIO,39121
OTTAWA,OHIO,39123
PAULDING,OHIO,39125
PERRY,OHIO,39127
PICKAWAY,OHIO,39129
PIKE,OHIO,39131
PORTAGE,OHIO,39133
PREBLE,OHIO,39135
PUTNAM,OHIO,39137
RICHLAND,OHIO,39139
ROSS,OHIO,39141
SANDUSKY,OHIO,39143
SCIOTO,OHIO,39145
SENECA,OHIO,39147
SHELBY,OHIO,39149
STARK,OHIO,39151
SUMMIT,OHIO,39153
TRUMBULL,OHIO,39155
TUSCARAWAS,OHIO,39157
UNION,OHIO,39159
VAN WERT,OHIO,39161
VINTON,OHIO,39163
WARREN,OHIO,39165
WASHINGTON,OHIO,39167
WAYNE,OHIO,39169
WILLIAMS,OHIO,39171
WOOD,OHIO,39173
WYANDOT,OHIO,39175
ADAIR,OKLAHOMA,40001
ALFALFA,OKLAHOMA,40003
ATOKA,OKLAHOMA,40005
BEAVER,OKLAHOMA,40007
BECKHAM,OKLAHOMA,40009
BLAINE,OKLAHOMA,40011
BRYAN,OKLAHOMA,40013
CADDO,OKLAHOMA,40015
CANADIAN,OKLAHOMA,40017
CARTER,OKLAHOMA,40019
CHEROKEE,OKLAHOMA,40021
CHOCTAW,OKLAHOMA,40023
CIMARRON,OKLAHOMA,40025
CLEVELAND,OKLAHOMA,40027
COAL,OKLAHOMA,40029
COMANCHE,OKLAHOMA,40031
COTTON,OKLAHOMA,40033
CRAIG,OKLAHOMA,40035
CREEK,OKLAHOMA,40037
CUSTER,OKLAHOMA,40039
DELAWARE,OKLAHOMA,40041
DEWEY,OKLAHOMA,40043
ELLIS,OKLAHOMA,40045
GARFIELD,OKLAHOMA,40047
GARVIN,OKLAHOMA,40049
GRADY,OKLAHOMA,40051
GRANT,OKLAHOMA,40053
GREER,OKLAHOMA,40055
HARMON,OKLAHOMA,40057
HARPER,OKLAHOMA,40059
HASKELL,OKLAHOMA,40061
HUGHES,OKLAHOMA,40063
JACKSON,OKLAHOMA,40065
JEFFERSON,OKLAHOMA,40067
JOHNSTON,OKLAHOMA,40069
KAY,OKLAHOMA,40071
KINGFISHER,OKLAHOMA,40073
KIOWA,OKLAHOMA,40075
LATIMER,OKLAHOMA,40077
LE FLORE,OKLAHOMA,40079
LINCOLN,OKLAHOMA,40081
LOGAN,OKLAHOMA,40083
LOVE,OKLAHOMA,40085
MCCLAIN,OKLAHOMA,40087
MCCURTAIN,OKLAHOMA,40089
MCINTOSH,OKLAHOMA,40091
MAJOR,OKLAHOMA,40093
MARSHALL,OKLAHOMA,40095
MAYES,OKLAHOMA,40097
MURRAY,OKLAHOMA,40099
MUSKOGEE,OKLAHOMA,40101
NOBLE,OKLAHOMA,40103
NOWATA,OKLAHOMA,40105
OKFUSKEE,OKLAHOMA,40107
OKLAHOMA,OKLAHOMA,40109
OKMULGEE,OKLAHOMA,40111
OSAGE,OKLAHOMA,40113
OTTAWA,OKLAHOMA,40115
PAWNEE,OKLAHOMA,40117
PAYNE,OKLAHOMA,40119
PITTSBURG,OKLAHOMA,40121
PONTOTOC,OKLAHOMA,40123
POTTAWATOMIE,OKLAHOMA,40125
PUSHMATAHA,OKLAHOMA,40127
ROGER MILLS,OKLAHOMA,40129
ROGERS,OKLAHOMA,40131
SEMINOLE,OKLAHOMA,40133
SEQUOYAH,OKLAHOMA,40135
STEPHENS,OKLAHOMA,40137
TEXAS,OKLAHOMA,40139
TILLMAN,OKLAHOMA,40141
TULSA,OKLAHOMA,40143
WAGONER,OKLAHOMA,40145
WASHINGTON,OKLAHOMA,40147
WASHITA,OKLAHOMA,40149
WOODS,OKLAHOMA,40151
WOODWARD,OKLAHOMA,40153
BAKER,OREGON,41001
BENTON,OREGON,41003
CLACKAMAS,OREGON,41005
CLATSOP,OREGON,41007
COLUMBIA,OREGON,41009
COOS,OREGON,41011
CROOK,OREGON,41013
CURRY,OREGON,41015
DESCHUTES,OREGON,41017
DOUGLAS,OREGON,41019
GILLIAM,OREGON,41021
GRANT,OREGON,41023
HARNEY,OREGON,41025
HOOD RIVER,OREGON,41027
JACKSON,OREGON,41029
JEFFERSON,OREGON,41031
JOSEPHINE,OREGON,41033
KLAMATH,OREGON,41035
LAKE,OREGON,41037
LANE,OREGON,41039
LINCOLN,OREGON,41041
LINN,OREGON,41043
MALHEUR,OREGON,41045
MARION,OREGON,41047
MORROW,OREGON,41049
MULTNOMAH,OREGON,41051
POLK,OREGON,41053
SHERMAN,OREGON,41055
TILLAMOOK,OREGON,41057
UMATILLA,OREGON,41059
UNION,OREGON,41061
WALLOWA,OREGON,41063
WASCO,OREGON,41065
WASHINGTON,OREGON,41067
WHEELER,OREGON,41069
YAMHILL,OREGON,41071
ADAMS,PENNSYLVANIA,42001
ALLEGHENY,PENNSYLVANIA,42003
ARMSTRONG,PENNSYLVANIA,42005
BEAVER,PENNSYLVANIA,42007
BEDFORD,PENNSYLVANIA,42009
BERKS,PENNSYLVANIA,42011
BLAIR,PENNSYLVANIA,42013
BRADFORD,PENNSYLVANIA,42015
BUCKS,PENNSYLVANIA,42017
BUTLER,PENNSYLVANIA,42019
CAMBRIA,PENNSYLVANIA,42021
CAMERON,PENNSYLVANIA,42023
CARBON,PENNSYLVANIA,42025
CENTRE,PENNSYLVANIA,42027
CHESTER,PENNSYLVANIA,42029
CLARION,PENNSYLVANIA,42031
CLEARFIELD,PENNSYLVANIA,42033
CLINTON,PENNSYLVANIA,42035
COLUMBIA,PENNSYLVANIA,42037
CRAWFORD,PENNSYLVANIA,42039
CUMBERLAND,PENNSYLVANIA,42041
DAUPHIN,PENNSYLVANIA,42043
DELAWARE,PENNSYLVANIA,42045
ELK,PENNSYLVANIA,42047
ERIE,PENNSYLVANIA,42049
FAYETTE,PENNSYLVANIA,42051
FOREST,PENNSYLVANIA,42053
FRANKLIN,PENNSYLVANIA,42055
FULTON,PENNSYLVANIA,42057
GREENE,PENNSYLVANIA,42059
HUNTINGDON,PENNSYLVANIA,42061
INDIANA,PENNSYLVANIA,42063
JEFFERSON,PENNSYLVANIA,42065
JUNIATA,PENNSYLVANIA,42067
LACKAWANNA,PENNSYLVANIA,42069
LANCASTER,PENNSYLVANIA,42071
LAWRENCE,PENNSYLVANIA,42073
LEBANON,PENNSYLVANIA,42075
LEHIGH,PENNSYLVANIA,42077
LUZERNE,PENNSYLVANIA,42079
LYCOMING,PENNSYLVANIA,42081
MCKEAN,PENNSYLVANIA,42083
MERCER,PENNSYLVANIA,42085
MIFFLIN,PENNSYLVANIA,42087
MONROE,PENNSYLVANIA,42089
MONTGOMERY,PENNSYLVANIA,42091
MONTOUR,PENNSYLVANIA,42093
NORTHAMPTON,PENNSYLVANIA,42095
NORTHUMBERLAND,PENNSYLVANIA,42097
PERRY,PENNSYLVANIA,42099
PHILADELPHIA,PENNSYLVANIA,42101
PIKE,PENNSYLVANIA,42103
POTTER,PENNSYLVANIA,42105
SCHUYLKILL,PENNSYLVANIA,42107
SNYDER,PENNSYLVANIA,42109
SOMERSET,PENNSYLVANIA,42111
SULLIVAN,PENNSYLVANIA,42113
SUSQUEHANNA,PENNSYLVANIA,42115
TIOGA,PENNSYLVANIA,42117
UNION,PENNSYLVANIA,42119
VENANGO,PENNSYLVANIA,42121
WARREN,PENNSYLVANIA,42123
WASHINGTON,PENNSYLVANIA,42125
WAYNE,PENNSYLVANIA,42127
WESTMORELAND,PENNSYLVANIA,42129
WYOMING,PENNSYLVANIA,42131
YORK,PENNSYLVANIA,42133
BRISTOL,RHODE ISLAND,44001
KENT,RHODE ISLAND,44003
NEWPORT,RHODE ISLAND,44005
PROVIDENCE,RHODE ISLAND,44007
WASHINGTON,RHODE ISLAND,44009
ABBEVILLE,SOUTH CAROLINA,45001
AIKEN,SOUTH CAROLINA,45003
ALLENDALE,SOUTH CAROLINA,45005
ANDERSON,SOUTH CAROLINA,45007
BAMBERG,SOUTH CAROLINA,45009
BARNWELL,SOUTH CAROLINA,45011
BEAUFORT,SOUTH CAROLINA,45013
BERKELEY,SOUTH CAROLINA,45015
CALHOUN,SOUTH CAROLINA,45017
CHARLESTON,SOUTH CAROLINA,45019
CHEROKEE,SOUTH CAROLINA,45021
CHESTER,SOUTH CAROLINA,45023
CHESTERFIELD,SOUTH CAROLINA,45025
CLARENDON,SOUTH CAROLINA,45027
COLLETON,SOUTH CAROLINA,45029
DARLINGTON,SOUTH CAROLINA,45031
DILLON,SOUTH CAROLINA,45033
DORCHESTER,SOUTH CAROLINA,45035
EDGEFIELD,SOUTH CAROLINA,45037
FAIRFIELD,SOUTH CAROLINA,45039
FLORENCE,SOUTH CAROLINA,45041
GEORGETOWN,SOUTH CAROLINA,45043
GREENVILLE,SOUTH CAROLINA,45045
GREENWOOD,SOUTH CAROLINA,45047
HAMPTON,SOUTH CAROLINA,45049
HORRY,SOUTH CAROLINA,45051
JASPER,SOUTH CAROLINA,45053
KERSHAW,SOUTH CAROLINA,45055
LANCASTER,SOUTH CAROLINA,45057
LAURENS,SOUTH CAROLINA,45059
LEE,SOUTH CAROLINA,45061
LEXINGTON,SOUTH CAROLINA,45063
MCCORMICK,SOUTH CAROLINA,45065
MARION,SOUTH CAROLINA,45067
MARLBORO,SOUTH CAROLINA,45069
NEWBERRY,SOUTH CAROLINA,45071
OCONEE,SOUTH CAROLINA,45073
ORANGEBURG,SOUTH CAROLINA,45075
PICKENS,SOUTH CAROLINA,45077
RICHLAND,SOUTH CAROLINA,45079
SALUDA,SOUTH CAROLINA,45081
SPARTANBURG,SOUTH CAROLINA,45083
SUMTER,SOUTH CAROLINA,45085
UNION,SOUTH CAROLINA,45087
WILLIAMSBURG,SOUTH CAROLINA,45089
YORK,SOUTH CAROLINA,45091
AURORA,SOUTH DAKOTA,46003
BEADLE,SOUTH DAKOTA,46005
BENNETT,SOUTH DAKOTA,46007
BON HOMME,SOUTH DAKOTA,46009
BROOKINGS,SOUTH DAKOTA,46011
BROWN,SOUTH DAKOTA,46013
BRULE,SOUTH DAKOTA,46015
BUFFALO,SOUTH DAKOTA,46017
BUTTE,SOUTH DAKOTA,46019
CAMPBELL,SOUTH DAKOTA,46021
CHARLES MIX,SOUTH DAKOTA,46023
CLARK,SOUTH DAKOTA,46025
CLAY,SOUTH DAKOTA,46027
CODINGTON,SOUTH DAKOTA,46029
CORSON,SOUTH DAKOTA,46031
CUSTER,SOUTH DAKOTA,46033
DAVISON,SOUTH DAKOTA,46035
DAY,SOUTH DAKOTA,46037
DEUEL,SOUTH DAKOTA,46039
DEWEY,SOUTH DAKOTA,46041
DOUGLAS,SOUTH DAKOTA,46043
EDMUNDS,SOUTH DAKOTA,46045
FALL RIVER,SOUTH DAKOTA,46047
FAULK,SOUTH DAKOTA,46049
GRANT,SOUTH DAKOTA,46051
GREGORY,SOUTH DAKOTA,46053
HAAKON,SOUTH DAKOTA,46055
HAMLIN,SOUTH DAKOTA,46057
HAND,SOUTH DAKOTA,46059
HANSON,SOUTH DAKOTA,46061
HARDING,SOUTH DAKOTA,46063
HUGHES,SOUTH DAKOTA,46065
HUTCHINSON,SOUTH DAKOTA,46067
HYDE,SOUTH DAKOTA,46069
JACKSON,SOUTH DAKOTA,46071
JERAULD,SOUTH DAKOTA,46073
JONES,SOUTH DAKOTA,46075
KINGSBURY,SOUTH DAKOTA,46077
LAKE,SOUTH DAKOTA,46079
LAWRENCE,SOUTH DAKOTA,46081
LINCOLN,SOUTH DAKOTA,46083
LYMAN,SOUTH DAKOTA,46085
MCCOOK,SOUTH DAKOTA,46087
MCPHERSON,SOUTH DAKOTA,46089
MARSHALL,SOUTH DAKOTA,46091
MEADE,SOUTH DAKOTA,46093
MELLETTE,SOUTH DAKOTA,46095
MINER,SOUTH DAKOTA,46097
MINNEHAHA,SOUTH DAKOTA,46099
MOODY,SOUTH DAKOTA,46101
PENNINGTON,SOUTH DAKOTA,46103
PERKINS,SOUTH DAKOTA,46105
POTTER,SOUTH DAKOTA,46107
ROBERTS,SOUTH DAKOTA,46109
SANBORN,SOUTH DAKOTA,46111
SHANNON,SOUTH DAKOTA,46113
SPINK,SOUTH DAKOTA,46115
STANLEY,SOUTH DAKOTA,46117
SULLY,SOUTH DAKOTA,46119
TODD,SOUTH DAKOTA,46121
TRIPP,SOUTH DAKOTA,46123
TURNER,SOUTH DAKOTA,46125
UNION,SOUTH DAKOTA,46127
WALWORTH,SOUTH DAKOTA,46129
YANKTON,SOUTH DAKOTA,46135
ZIEBACH,SOUTH DAKOTA,46137
ANDERSON,TENNESSEE,47001
BEDFORD,TENNESSEE,47003
BENTON,TENNESSEE,47005
BLEDSOE,TENNESSEE,47007
BLOUNT,TENNESSEE,47009
BRADLEY,TENNESSEE,47011
CAMPBELL,TENNESSEE,47013
CANNON,TENNESSEE,47015
CARROLL,TENNESSEE,47017
CARTER,TENNESSEE,47019
CHEATHAM,TENNESSEE,47021
CHESTER,TENNESSEE,47023
CLAIBORNE,TENNESSEE,47025
CLAY,TENNESSEE,47027
COCKE,TENNESSEE,47029
COFFEE,TENNESSEE,47031
CROCKETT,TENNESSEE,47033
CUMBERLAND,TENNESSEE,47035
DAVIDSON,TENNESSEE,47037
DECATUR,TENNESSEE,47039
DEKALB,TENNESSEE,47041
DICKSON,TENNESSEE,47043
DYER,TENNESSEE,47045
FAYETTE,TENNESSEE,47047
FENTRESS,TENNESSEE,47049
FRANKLIN,TENNESSEE,47051
GIBSON,TENNESSEE,47053
GILES,TENNESSEE,47055
GRAINGER,TENNESSEE,47057
GREENE,TENNESSEE,47059
GRUNDY,TENNESSEE,47061
HAMBLEN,TENNESSEE,47063
HAMILTON,TENNESSEE,47065
HANCOCK,TENNESSEE,47067
HARDEMAN,TENNESSEE,47069
HARDIN,TENNESSEE,47071
HAWKINS,TENNESSEE,47073
HAYWOOD,TENNESSEE,47075
HENDERSON,TENNESSEE,47077
HENRY,TENNESSEE,47079
HICKMAN,TENNESSEE,47081
HOUSTON,TENNESSEE,47083
HUMPHREYS,TENNESSEE,47085
JACKSON,TENNESSEE,47087
JEFFERSON,TENNESSEE,47089
JOHNSON,TENNESSEE,47091
KNOX,TENNESSEE,47093
LAKE,TENNESSEE,47095
LAUDERDALE,TENNESSEE,47097
LAWRENCE,TENNESSEE,47099
LEWIS,TENNESSEE,47101
LINCOLN,TENNESSEE,47103
LOUDON,TENNESSEE,47105
MCMINN,TENNESSEE,47107
MCNAIRY,TENNESSEE,47109
MACON,TENNESSEE,47111
MADISON,TENNESSEE,47113
MARION,TENNESSEE,47115
MARSHALL,TENNESSEE,47117
MAURY,TENNESSEE,47119
MEIGS,TENNESSEE,47121
MONROE,TENNESSEE,47123
MONTGOMERY,TENNESSEE,47125
MOORE,TENNESSEE,47127
MORGAN,TENNESSEE,47129
OBION,TENNESSEE,47131
OVERTON,TENNESSEE,47133
PERRY,TENNESSEE,47135
PICKETT,TENNESSEE,47137
POLK,TENNESSEE,47139
PUTNAM,TENNESSEE,47141
RHEA,TENNESSEE,47143
ROANE,TENNESSEE,47145
